tweet_id,tweet,sentiment
1212548179314510000,በመካከላችን ማንም የለም ፣ በገዛ እጄ ከገደለው ፍጥረት ሁሉ ጋር እኖራለሁ ምንም እንኳን ከእንግዲህ ከእኛ ጋር ባይሆንም ,Negative
1212548879381640000,መንበረ አክሊሉ ጀግኒት ነሽ። እግዚያብሄር እድሜና ጤና አብዝቶ ይስጥሽ።,Positive
1212549288011680000,እሰክንድር ነጋ ፖለቲካዉን ተቀላቅሎ ያሉትን ደጋፊዎች ቁጥር ባይቀንስ ጥሩ ነዉ።እንደ አክቲቪስት ያለውን ተጽዕኖ ፈጣሪነትና በውጭዉ ዓለም ያለውን ተቀባይነት ባለበት ቢያስቀጥል ይበልጥ ዉጤታማ መሆን ይችላል።,Neutral
1212554416802410000,እድሜ ለማዳበሪያው ????,Neutral
1212556949922940000,አስርት ስንጀምር የፊቱን ነበርን። ከፈረንጅ አገር ትምህርት መልስ አዲስ ሥራ። ከዛ ጥሩ የሥራ አለም ጉዞ! 6ተኛ ሥራዬ ላይ፣ ከሁለት ቆጃንጅዬ ልጆች በኋላ! ይመስገን! ግን እንዴት ነኝ? h…,Positive
1212558901356430000,መንግስት ዩኒቨርሲቲ ውስጥ ያሉ ስርዓት አልበኞችን ስርዓት አስይዞ ሰላማዊ የመማር ማስተማር ሂደት ለማስኬድ ባለመቻሉ እናት የልጇን እሬሳ እያለቀሰች ትቀብራለች።,Neutral
1212559114271760000,2:30 ይተላለፋል ተብሎ የነበረው ዝግጅት ወደሰኞ ምሽት መተላለፉን አውቀናል። ለፈጠረው የመረጃ ክፍተት ይቅርታ እንጠይቃለን። ,Neutral
1212560285510380000,?????? ለምን አይሆንም,Neutral
1212561171959750000,የሀገራችን እግርኳስ ክለቦች ገቢ የማግኛ መንገዱ የተሳሳ ነው የግብር ገንዘብ እየተመዠረጠ ባልተጠና መንገ… ,Neutral
1212562151384240000,???? ከማርጠብ በላይ የሰውዬው መንጨርጨር ይገርማል? ቅና ያለው ልጅ በአባቱ *ላ ይቀናል የተባለው ያለምክንያት አይደለም????,Neutral
1212564749982060000,ኃጢያቶችዎ አልተስተካከሉም ፡፡ የዘላለም እጣ ፈንታ ከእውቀት ግዛት ውጭ በሚወጣው ማለቂያ የሌለው ባዶነት ውስጥ ይመጣል ፡፡ በእብደት ውስጥ እውነትን ፈልጉ ወይም መነጠቅ የመጨረሻው… ,Neutral
1212565494839960000,የእውነት ግን ማንቼን ማሽነፍ ትልቅ ነገር እንዳይመስልሽ ቃል። ስብስባችሁ የmidtable ቡድን ራሱ አይደለም??,Neutral
1212565537143830000,ይሄ ሴቶችን ካለማክበር ጉዳይ ጋር በፍፁም አይገናኝም ከዚህ ሙያጋር እንደማትተዋወቂ የበለጠ ያስረዳል ፤ ይልቅ ኳሱ በሌለበት ያለአግ… ,Neutral
1212566797171460000,ጁሀርን የምትጠሉ የሚኒሊክ ሰፋሪ ሁላ ጥጋችሁን ያዙ ከሱ ላይ ውረዱ አፄውን የናፈቀ መቃብር ይውረድ።??????????????????,Neutral
1212566852930620000,አልተስተካከሉም ፡፡ የዘላለም እጣ ፈንታ ከእውቀት ግዛት ውጭ በሚወጣው ማለቂያ የሌለው ባዶነት ውስጥ ይመጣል ፡፡ በእብደት ውስጥ እውነትን ፈልጉ ወይም መነጠቅ የመጨረሻው ፈራጅ ይሆና…,Neutral
1212567398131350000,ማስመሰል እና አንዱን የበላይ አንዱን የበታች ማድረግ ሲቀር ነዋ አገር ወዳድና ለልማት ለአንድነት ለስኬት ተግተን ልንሰራ የምንችለው።,Neutral
1212568179362410000,ኢንሻአላህ  ማህበረ እርኩሳን ሀሳብና አላማ ለማቀየር ደፋ ቀና ይላሉ መቼም ከመዋረድ ውጭ ዋጋ የላቸውምንጅ,Neutral
1212571098988050000,የአማራ ክልል ህዝብ አደለም ወገኔ ለሚለው ሙስሊም ህዝብ ለማንኛውም በፍቅር የመጣ የሰው ዘር ፍቅር የሚሰጥ ለጠላቱ ደሞ እሳት የሆነ ህዝብ ነው። ይህንን ስል አጥ… ,Positive
1212571734299280000,በሬ በሬ ከመሆኑ በፊት ወይፈን ነበረ።  ባህሪን ነው ጥንካሬን የሚወክለው?,Neutral
1212572143290080000,አሮጊትን እየኮረጁ ማውራት በአንዳድ ወንዶች ፋሽን እየሆነ መጣ እኮ! ደሞ ቴድሮስ አደባባይ ያለው ሴጣን ቤት እንዳትገባ ፣ ሞባይል ካንሰር እንደሚያስዝ እና ቡዳ እናይበላ… ,Neutral
1212572426585950000,ፍቅር እስከ መቃብር ሰመመን ኦሮማይ እሳት ወይ አበባ የልምዣት ቆንጆዎቹ,Neutral
1212573086660410000,2)በጎንደር ወልቃይት ጠገዴ ወረዳ አንገረብ ወንዝ ኪሻ ላይ ቢገደብ በቀኝ በኩል ለፍራፍሪ እና ለበቆሎ አመች የሆነ ለሠሊጥ የሰለቸ መሪት እያለማ በግራ ፌት ለፊት በጋብላ ዘልቆ አሥከ… ,Neutral
1212573095225180000,3)ሊላው ከደጋው ወልቃይት ጠገዲ የሚነሣው የካዛ ወንዝ ከአንገረብ ጋር ተገድቦ ቁልቁል የወልቃይት ጠገዲን ሠሊጥ የሠለቸ መሪት ለፍራፍሪ እና በቆሎ ልማት እየዋለ ለሐገራችን የምግብ ዋ… ,Neutral
1212573095241880000,አህመዲን ጀበል ጀነራል አደም መሐመድ ሙስሊም ስለሆነ ብቻ እንዴት የብሔራዊ  መረጃ እና ደህንነት ቢሮ ኃላፊ ሆኖ ይመረጣል ብለው ተቃውሞ  ያቀረቡ የመንግስትባለስልጣናት ነበሩ… ,Neutral
1212574107289690000,ደስ ይላል ሌላም ካለ አጋሪን የፃፍሽበት እጅሽ ይባረክ የአሰበው አእምሮሽ በክርስቶስ ፀጋ የተሞላ የተባረከ ይሁን,Positive
1212574229994100000,??ቀጣዩን 4 ሳምንት ፕሮግራሞን ያቅዱ?? ??የአንድ ወር የስልክ ስክሪን ሴቨር ትሁናቹ ?? ,Neutral
1212574278434070000,ጥበበኛው የፍቅር አስተማሪ ቴዲ አፍሮ ,Positive
1212574914479370000,ዛፎች በብዛት እንትከል በማለት እየመነጠሩ ነው ማለት ነው?,Neutral
1212575573823900000,“የሚትለምን ሀገር : የማትለምን ቤተክርስቲያ ነዉ አባቶቻችን ያወረሱን” - ዳንሄል ከብረት  ግን ከሁለቱ ማንነዉ በልመና የምበልጠዉ?,Neutral
1212575934412250000,ወይ እስክንድር ቀዌዉ የት ጠፉህ ? እብዱ ወንድምህ ጀዋር ጀዌ እንኳን ቶሎ ብሎ የመራራ ጉዲና የጠነባ የዘር ስልቻ ዉስጥ ዘሎ ገብቷል :: አንተም ሳይመሽብህ… ,Negative
1212576188801190000,ምን አይነት ችግር ነው,Neutral
1212576400559030000,ግን የቤት እመቤት ሆኖው ዝም ብለው ቤት ሚዜፈዘፉ ሴቶች አስተውህ እንዳናይሆን። ሴት እኮ ነጻ ከወጣች እንሱ ናቸው እንደተጎዱ ሚሰማቸው።,Negative
1212576724703150000,ለሀገሪቱ ኢንጅነሮች መላ ሚዘይድ ኘሮጀክት ነው? ወይስ ምንድን እኛ ኢንጅነሮች ስራ ማግኘት ፈተና እየሆነብን ነው ዶ/ር የስራ መስሪያ የደሞዝ ጣራ እንኳ የለውም… ,Neutral
1212576893020630000,አመሰግናለሁ  ወንድማገኝ ,Positive
1212577439844560000,ጓደኞቼ አይደሉም ይአ ሲ ኢ ምኤ ,Neutral
1212578322284260000,ለአማራ ለፒፒ ለኢዜማ እና ለአብይ ደጋፊዎች ለቅሶ ለኛ ደስታ ,Mixed
1212580107346420000,አይ ኢትዮጵያ ስንቱ በተጭበረበረ የትምህርት ማስረጃ ትልቅ ባለስልጣን ሲሆን፤ እንደዚህ ደግሞ ተምሮ በቂ እውቀት ኖሮት ጎዳና ላይ ሲወድቅ ያሳዝናል። ,Negative
1212580910517730000,እንደ አገር መኖር በኣብዛኛው የአረብ አገሮች ፍላጎት ስለነበር ይህንኑ ኣቋማቸው ለማለዘብ ደግሞ ኣቢይ ኣህመድ ከአረብ አገሮች ጋር ጥሩ የዲፕሎማሲ ስራ እየሰሩ ነው ..2/3,Positive
1212581071994390000,በእውነት ሆነን ያአገራችንን,Positive
1212581628918330000,ኢዜማ ከባዱን ና አስፈላጊውን ስራ የመረጠ ፓርቲ ነው።,Neutral
1212581753598150000,ለመጪው አገር አቀፍ ምርጫም በተመሳሳይ ,Neutral
1212581819792650000,ምን አለ ሰዎችን ማበረታታት ሲገባን በኮመንት ቀልባቸውን ባንገፍ ??የዪኒቨርስቲ ነገር አልተሳካልኝም subscribe አድርጉኝ ይለናል is he right? ,Mixed
1212582264653120000,በእውነት ሆነን የአገራችንን ችግር ፈተን ወደ 1 ምዕራፍ እንሻገር። ይኼውም ከድህነት መውጣት ነው።,Positive
1212582699531220000,ቆይ ካለ ፋንድ ተኮርንተ ለምሆኑ ስራ ይሰራል። ደሞስ የትኛው የfeminist ስራ በመሰራቱ ነው አንተ የተቃረንከው? ,Neutral
1212583801836180000,ከብዙ ልፋት በኋል ተሰንጎ አግኝቼዋለሁ . የት ነው ግን ይሄን የበላነው(ምን ብለን እንዘዘው),Neutral
1212584277704990000,ኢትዮጵያ በእውነቱ በኦሮሞ በኩል ባለው የፖለቲካ ፍልስፍና እና የፖለቲካ አሰላለፍ ከትል የፈጠነ እድገትን እንኳን አታሳይም ። ሀገርን መምራት በፌስቡክ እንደነ ጅዋር መለፍለፍ ብቃት… ,Neutral
1212585198602330000,ለአላማ መታጠቅ ልክ እንደ ገብርዬ  ቆራጥ እንደ ቴዲ - ብልህ እንደ እምዬ  እየው በእኛ ዘመን - ተፈተነ ክብሩ ከእውነት ጋር የሚቆም - እምቢ ባይ ለአገሩ አስራት ተወለደ - ወንድ… ,Positive
1212586195651350000,የጥዋት እሳቤ ለውብ ቀን  ????❤  ፈገግታ በጣም ፍቱን ከሆኑ የውበት መድኃኒቶች አንዱ ነው!  መልካም ሥራን ለመሥራት ከምትችልባቸው መንገዶች አንዱ ፈገግታ ማሳየት ሲሆን ይህ ደግሞ… ,Positive
1212586444985900000,ሳቅ እንሳቅ በራሳችን በሉ ሳቅ እንበል  በትንሽ ትልቁ ኩፍ ግንፍል አንበል ሳቅ ሳቅ እንበል እናሳይ ፈገግታ ብዙም ፋይዳ የለው ዘወትር ጭምታ እንሳቅ አልፎ አልፎ እንሳቅ ግዴለም በጊ… ,Mixed
1212586902722880000,??ጠይም ዘለግ ያለ የሰፋው ደረቱ      ፍቅር አላፊ ነው ባረገኝ እህቱ??  Good morning ?? ,Neutral
1212587896663950000,ኢትዮጵያን የሚወድ ቴዲን እንደወደደ ይቆጠራል። ቴዲን የማይወድ ኢትዮጵያን_____    ሀ. አይወድም    ለ. ሊወድ ይችላል    ሐ. ሊወድም/ላይወድም ይችላል   ሳያይ አይኔ ብረ… ,Neutral
1212587989399950000,በአንተ ቤት አራዳ መሆንህ ነዉ! አትዋሽ ማንም የሚልህ የለም እነሱ መቼ ሰዉ አጥተዉ ነዉ አንተን የሚጠይቁት?ለዛዉም እንደማትወዳቸዉ እያወቁ አይጠይቁህም።,Neutral
1212588106043590000,ወደ አገሬ መመለስ እፈልጋለሁ,Positive
1212588459854060000,ምንአልባት ባህር ዛፍ በመሆኑ ይሆናል,Neutral
1212588865753620000,InfluencerCash is a scam!   ስለ ድረ- ገፁ ትንሽ ምርምር ሲደረግ የማጭበርበርያ ዘዴዎቹ እና ያቀረባቸው ተከፋይ የተባሉ ሰዎች ፌክ እንደሆኑ መረዳት ይቻላል።   ሊንኮ… ,Neutral
1212589148562950000,ምንድነው የምሰማው? 2:0  በጣም ተንቀናል: ተደፍረናል: እንግዲህ እኔ ሜዳ ውስጥ አልገባ??,Neutral
1212589943396190000,የአሰልጣኞች ገጽ | ክፍሌ ቦልተና [ክፍል 1 - ቀደምት የአሰልጣኝነት ዓመታት] ,Neutral
1212590806470710000,1 ዮሐንስ 3 (1 John) 8፤ ኃጢአትን የሚያደርግ ከዲያብሎስ ነው፥ ዲያብሎስ ከመጀመሪያ ኃጢአትን ያደርጋልና።,Neutral
1212590843728680000,ከዚህ በተረፈ ባለፉት 30 አመታት ኤርትራውያን እንዳይማሩ እንዳይጠነክሩ ፕረዚደንት ኢሳያስ የዋሉልንን ውለታ አንረሳውም::”  ግልጥ እና ግልቡ ታምራት ነገራ ,Neutral
1212591327529120000,ልምድ ያለው ሰው እኮ????,Neutral
1212591709298790000,ከልቤ አልወጣም አልረሳም አለኝ እኮ አይ አንቺ ምድር ፍትህ የተዛባብሽ ?????? ,Neutral
1212591978451480000,ኢትዮጵያ ዉስጥ የግለሰብና የቡድን መብት መከበር አለባቸዉ ብዬ አምናለሁ -ሁለቱ መብቶች ሲጋጩ ግን የግለሰብ መብት መቅደም አለበት የሚል ጠንካራ አቋም አለኝ! ስለ… ,Neutral
1212592102263180000,ግለሰብ የቡድንን መብት በፍጹም አይረግጥም ረግጦም አያዉቅም!ቡድን ግን የግለሰብን መብት ይረግጣል-ሁሌም እንደረገጠ ነዉ!የዲሞክራሲተቀዳሚ ስራ አናሳዉን ከአብዛኛዉ… ,Neutral
1212593067930320000,ፖለቲካ ከነካካቸው ሰዎች ውስጥ እንደ እስክንድር ነጋ አይነት ጠንጋራ ከቶ ከወዴት ይገኛል ??,Positive
1212594017709490000,ይህ መግለጫ ሰምቶ በቸልታ ማለፍ ሽብርተኝነትን በተግባር መደገፍ ነው! ,Negative
1212594074500410000,እግዚአብሔር ይማርህ????,Positive
1212594174664590000,በእኔ እምነት በባዶ ተስፉ ህዝብ እየደለልህ፣ የኦሮሞ ጠቅላይነትን በኢትዮጵያ ማስፈን፣ ወይም ይህ ካልሆነ ደግሞ ኦሮሚያ የምትባል አገርን መመስረት የሚያስችል ሁ… ,Neutral
1212595470813530000,ስንት ጎዳና ላይ የወደቁ አሉ እልቅ አትረዳም ከቻልክ ሰው የያዘው ከሚያምርህ?,Neutral
1212595601453530000,የመጀመሪያ ሰሞን እምቡር እምቡር ነው...:),Neutral
1212595902562620000,በዉሃ ውስጥ የሚኖር የዉሃ እናት  የሚመስል ፍጥረት,Neutral
1212595991754480000,ጀበሉ እንደግል ምርጫ ልወዳደር እችላለሁ ሲል  ምነው የኢትዮዽያ የፖለቲካ ስረአት ፕሬዝዳታዊ በሆነና የኔን ድምፅ በሰጠሁት,Neutral
1212597629529520000,-የሚታማው የአርሰናል መከላከል በዚህ ጨዋታ ላይ መሻሻሉ የቀድሞም ድክመቱ እንደ ቡድን ከመከላከል ችግር እንጂ ከስብስቡ አልነበረም ለማለት ያስችላል?  -የዩናይትድ መዋዠቅ ክለቡ በኦ… ,Neutral
1212598000310200000,አሕመዲን ጀበል ትናንት ያደረገው ቃለ ምልልስ ለራሱም ጠቅሞታል። ስሙን ያለ አግባብ በማጥፋት በተጠመዱት ደብተራዎች የተነሳ በብዙዎች ዘንድ ጥርስ ተነክሶበት ነበር። አሁን ግን በርካቶች የግለሰቡ እውነታ ግል,Positive
1212598280162540000,እንዲህም ማለት ይቻላል:             ጔደኛየ አብርሃም ቢያይህ  አንተን ተጨቁነህ ያልነበርከውን ጨቌኘህ ለካስ ጭቁን ነበርኩ ብለህ እንድታስብ ያደረገህ መሆኑን ያብራራልህ ነበር!!,Neutral
1212598540637210000,ልጅ እያለን ከገበሬ እና ከነጋዴ ማን ነው ለአገር ጠቃሚ የሚል ክርክር ላይ በመሳተፌ እራሱ ይቆጨኛል።????,Neutral
1212598584060840000,ቁጭብሎ አዘርፎ  ማስመለሱ የሚከበድ ይመስለኛል  ያለተዘረፈዉን መንከባከቡ አይሻልም? ??????,Mixed
1212599196328570000,የመኪና አደጋ ከመብዛቱ የተነሳ ታክሲውን እኔ ካልነዳሁት በቀር አልሳፈርም!!  ????,Neutral
1212704827119160000,ላይ ነፍጠኛ የነፍጠኛ ልጅ ነኝ። የቆቅ ክንፍ እየበላሁ ያደኩ፣ የጅግራ ቅልጥም የቀለጠምኩ፣ ደግሞ ለገና በሰሳው ዱለት የፈሰኩ፤ ነፍጠኛ የነፍጠኛ ልጅ ነኝ የሚዳቆ ቋንጣ ስጋ እንደቆሎ…,Neutral
1212705395267030000,ኢትዮጵያ ከምትባል ሃገር ... ብሎ አረፍተነገር መጀመር ምን ማለት ነዉ?,Neutral
1212705614876540000,ህዝብን የሚያነቁና የዲሞክራሲ ተሳትፎ የሚያሳድጉ የዲሞክራሲ ተቋማት ግንባታና የዲሞክራሲያ ምርጫ ባህል ማዳበር አጋዥ ሥራዎች ቅድሚያ ሊሰጥ ይገባል!!!,Positive
1212705813258810000,ነባሩ ሥርዓተ ትምህርት በ2017 ዓ.ም ሙሉ ለሙሉ በአዲስ ሥርዓተ-ትምህርት እንደሚተካ ተገለጸ ,Neutral
1212706146232020000,አብደዋል። ሊማሩ አይገባም። ወደየመጡበት ሁሉንም መመለስ ነው። ,Negative
1212707753497620000,16 የመንግስትና የግል መስሪያ ቤቶች የኢትዮጵያ ኤሌክትሮኒክስ አንድ መስኮት አገልግሎትን ተግባራዊ ለማድረግ በዛሬው እለት ተፈራርመዋል።,Neutral
1212707881310660000,የአብይ መንግስት ከነ ኮቶቱ ወደ ሁለት አመት ገደማ ተሸክመናል። እንደ ግሌ አምስት እሄ ኮቶቱን እርግፍ አርገ እራሴን አፀዳለው።,Negative
1212707919940190000,ዘንድሮ !! ኢትዮጵያውያኖች የዚህ ያክል ነው እንዴ የወረድነው? የጎረቤትን አገር ህዝብ መጥፎ ነገር መመኘት ምን የሚሉት ቅዠት ነው? ያሳለፍነው ጦርነት አልበቃ ብሎ ነው?   ኢትዮጵያ ለም…,Negative
1212708062840200000,ወረዳ ታግተው ከነበሩ ታዳጊዎች የ7 ኛው ህይዎት አልፏል። በአጋቾቹ በጥይት ተመቶ ቆስሎ የነበረው ታዳጊ በጎንደር ሬፈራል ሆስፒታል የህክምና እርዳታ ቢደረግለትም መትረፍ አልቻለም።…,Neutral
1212708205207400000,5ሚልዮን  ሶስቱን መስጊድ 1መስጊድ ፎቶ አለገኘውም ለአራት መስጅድ ሙሉ ለሙሉ ለተቀጠሉ ይህ ቤ/ክርስቲያን ፪ሚሊየን ድርሻ ወስደለች። ለመስጅዶቹ መቀጠል ድርሻዋን በነ ዘመድኩን በኩል… ,Neutral
1212708228473190000,የፖለቲካ ፓርቲዎች ህዝብን በበጎ ፈቃደኝነት ለማገልገል ዝግጁ የሆኑ ብቁ መሪዎች መፍለቂያ እንዲሆኑ ቁጥራቸው ውስንና  ጠንካራ ሆነው እንዲወጡ በህግ የሚመራ የመንግስትና ህዝብ ድጋፍ ያስፈልጋቸዋል!!,Positive
1212708308236270000,ዛሬ ጠዋት በወሎ ዩኒቨርሲቲ (ደሴ ካምፓስ) በተፈጠረው ብሄር-ተኮር ግጭት ምክንያት ሰይድ ጠይብ የተባለ የሁለተኛ አመት ተማሪ ተገድሏል።   በዚህ አመት ብቻ ከ10 በላይ ተማሪዎች… ,Neutral
1212708445100610000,የሮሜ መልዕክት ጥናት 2ኛ ሣምንት ክፍል 5  የሮሜ መልዕክት ጥናት በሣምንት ሦስት ጊዜ (ሰኞ፣ ረቡዕ እና አርብ)፣ በፌስ ቡክ ፔጃችን ላይ የሚለቀቅ ሲሆን፣ መግቢያውን አካቶ በዚህ… ,Neutral
1212708477405130000,እውነተኛው ኢትዮጵያዊው ንጉስ ወ ዘ አፍሪካ !!!,Neutral
1212708622972720000,የወሎ ዩኒቨርስቲ ተማሪ ዛሬ ረፋድ 5 ሰዐት ተኩል አካባቢ በተፈጸመበት ድብደባ ህይወቱ አልፏል። የ2ኛ ዓመት የማርኬቲግ ተማሪ የነበረው ወጣት ወደ መጸዳጃ ቤት በሄደበት ወቅት ጥቃት…,Neutral
1212708695349580000,እሱ ነው በይበልጥ የምያናደውም የምያሳዝነውም። መቼ ይሆን የተማሪ ምት የምያበቃው?,Neutral
1212708885485770000,እንግዲህ እኝህ ናቸው የጠሚው አማካሪ ??,Neutral
1212709257583320000,የሚመለከታቸው መስሪያ ቤቶች የረሱትን ስራ ይህ ትራፊክ ፖሊስ በግሉ ስለሰራው ሊመሠገን ይገባል !   Via BCAA- Driving in Addis ,Positive
1212709421110950000,የድሬ ልጅ ናት ወረ ሀረርጌ,Neutral
1212709622789930000,“ከመደመር ዕሴት አንደኛዉ ብልጽግና ነው። ብልጽግና የዜጎች ሥጋዊ፣ የስምና የነጻነት ፍላጎቶች በቀጣይነት ማሟላት እንዲችሉ አቅማቸውን ማሳደግ ነው።… ,Positive
1212709812158550000,በኦሮሚያ ውስጥ ተጽእኖ ፈጣሪ የሆኑት ሶስቱ ፓርቲዎች ጥምረት ለብልጽግና ስጋት? ,Neutral
1212710450024100000,በሙስሊሞች የሚጠበቀው የአይሁዶች ቤተ መቅደስ ,Neutral
1212710586921950000,አደጋን ለመከላከል አዲስ እይታና አቀራረብ ያስፈልገናል!   የመኪና አደጋ ዜጎቻችንን እየበላ ነው። ዛሬ በደህና ከቤታችን ወጠን በጤና ስለመመለሳችን አብዝተን የምንጨነቅበት ወቅት…,Neutral
1212710679595150000,ስማ ስለ ኤርትራ የሰጠህው ቆሻሻ ኣስተሳሰብ ይቅሬታ ጠይቅበት አልያ መዘዙ ብዙ ነው ።,Negative
1212710931509260000,በዚህ ወቅት ዩኒቨርሲቲ ከመግባት በሊቢያ በኩል መሰደድ ይመረጣል! ???? ,Negative
1212711119065870000,We call it ቁርቁራ:: በነገራችን ላይ የጦጣ ፍራንክ የሚባለውንስ የሚያውቅ  አለ?,Neutral
1212711252822310000,ጊዜ ለሚካሄደው የ2012 ዓ.ም ሀገራዊ ምርጫ 50ሺ የምርጫ ጣቢያዎችን፣ እስከ 300 ሺ የምርጫ አስፈጻሚዎች እና 50 ሚሊዮን መራጮች ሊኖሩ እንደሚችሉ ታሳቢ ያደረገ ዝግጅት በ…,Neutral
1212711510784520000,የአምቦ ዩኒቨርስቲ ሴኔት የተለያዩ ውሳኔዎችን አሳለፈ:- ,Neutral
1212711658050760000,እና መረጃውን ቋንጣ አድርጎ ሊበላው ነው ዝምምም  ያለው? እንቅልፍም ስብስብ,Neutral
1212711853354180000,አህመዲን ጀበል ስለ መጀሪያው የ1923ቱ ህገመንግስት መግቢያ ለLTV በሰጠው መጠይቅ ላይ የተነጋረው ነገር ምን ያክል ትክክል ነው? ስለ ህገ መንግስቱ የምታውቁ አካፍሉን እስኪ።,Neutral
1212712161623100000,Shame! የጋራ እፍረታችን ነው። የኛው ነውር ነው።   ነፍስህ በሰላም ትረፍ! ,Negative
1212712269097960000,የኣርሰናል ደጋፊዋች ግን ማንችስተርን ሲያሸንፉ ሻምፒዮንስ ሊግ የወሰዱ ነው እሚመስላቸው! ኣይ የትንሽ ክለብ ደጋፊ መሆን??,Negative
1212712456348470000,ጥር 12 ጎንደር በጃኖ ኮንሰርት ላይ እንገናኝ !!! ትኬቶን በሁሉም የዳሸን ባንክ ብራንቾች እና  በቴሌግራም,Neutral
1212712692483590000,የሕወሓት እና ብልፅግና ፓርቲ ጉባኤ ሕወሓት በኢሕአዴግ ውኅደት ዙርያ የመጨረሻ ውሳኔውን እንደሚያሳውቅ የሚጠበቅበትን ጉባኤ ቅዳሜ እና እሁድ ያደርጋል።… ,Neutral
1212712933647620000,በኤርትራ ጉዳይ በጠበጣችሁኝ ብሎ እንደቀልድ ለ3 ወር ዩኒቨርስቲ የዘጋ መንግስት / አልጋወራሹ  ተማሪ አንድ አንድ እያለ እስኪጫረስ ነውንዴ የሚጠብቀው? ትምህርቱ ከደበራቸው እነሱም ይረፉ እስቲ,Neutral
1212712937632060000,Naty...ወያኔ ሰፍቶ የሰጠህን ጠባብ የአማራ የከረፋ ዘረኝነትን እና ብሄርትኝነትን ስታኝክ ዘመን አልፎ ዘመን ተተካ :: አንተ አሁን ከጀዋር የከ… ,Negative
1212713554526310000,ዩኒቨርስቲ የአንድ ተማሪ ህይዎት ማለፉን ከተማሪዎች ሰምተናል።,Neutral
1212713625066050000,ሞት ተከትሎ በተፈጠረ ግጭት ሌሎች 9 ተማሪዎች ጉዳት ደርሶባቸዋል።,Neutral
1212713724089430000,እንደኔ ኣይነት ኣማራ ለኤርትራም ሆነ ለመላው ኢትዮጵያ ህዝብ በጠቀመ። በኤርትራ ህዝብ… ,Neutral
1212713788182530000,በተስፋ የምትጠብቅ እናት በሠላም የላከችው ልጇ ሬሳው በሳጥን ተጭኖ ሲመጣላት የሚሰማትን የሀዘን ስሜት ከባድ ነው ስለዚህ እማራለሁ ብለሁ ብለው ሄ… ,Neutral
1212713833204240000,ሙስናን በመቀነስ፣ ገልፅነትን አስፍኖ የደንበኞችን እርካታ ይጨምራል ተብሏል፡፡የመረጃና መረብ ደህንነት ኤጀንሲ፣ የገቢዎች፣ የግብርና፣ የንግድ፣ የትራንስፖርት፣ የማዕድንና የኢነርጂ ሚኒስቴር…,Neutral
1212714086808670000,የምትጠብቅ እናት በሠላም የላከችው ልጇ ሬሳው በሳጥን ተጭኖ ሲመጣላት የሚሰማትን የሀዘን ስሜት ከባድ ነው ስለዚህ እማራለሁ ብለሁ ብለው ሄደው እሬሳቸው ለቤተ…,Negative
1212714269625720000,በአዲስ አበባ ከተማ በ831 ሚሊየን ብር ወጪ ዘመናዊ የትራፊክ መቆጣጠሪያ ማዕከል ህንጻ ግንባታ ለማካሄድ ከቻይናው የኮሙኒኬሽን እና ኮንስትራክሽን ካምፓኒ ጋር ስምምነት ተፈረመ፡፡(ኢ… ,Neutral
1212714464241430000,ማዕከሉ የትራፊክ መረጃዎችን የመሰብሰብ፣ የትራፊክ መብራቶችን የቆይታ ጊዜ እንደ ትራፊክ ፍሰቱ መጠን የመቀያይርና ልዩ ልዩ የትራፊክ ፍሰት ማስተካከያ እርምጃዎች እንዲወሰዱ የማድረግ ስራም ይከናወንበታል ተብሏል፡፡,Positive
1212714776998170000,ምን ማለት ነው ? 50 አመት ስልጥን ላይ እቀመጣለሁ ነው ? አልገባንም,Neutral
1212714778306760000,አሁንስ ተስፋ ቆረጥኩ ። በሀገሬ መቼ ይሆን ሰው ሳይገደል የሚያድረው?,Negative
1212715049405590000,በተጨማሪም አሽከርካሪዎች የትራፊክ ሁኔታ ቀድመው እንዲያውቁና አማራጭ መንገዶችን እንዲፈልጉ መረጃ የመስጠት፣ ህጎችን የሚተላለፉ አሽከርካሪዎችን የመለየት እንዲሁም የአደጋና የደህንነት… ,Neutral
1212715148105970000,Ethiopia 1.5 ጊ.ባ ፣ 1 ጊ.ባ & 500 ሜ.ባ የሞባይል ኢንተርኔት ፓኬጅ ሽልማት ቀድመው ለሚመልሱ 3 ወዳጆቻችን!  ላይክ እና ሼር በማድረግ የመሸለም እድሎን ያስፉ!… ,Positive
1212715791713550000,ወይ ጉድ! የኔ ዩኒቨርስቲ ሰላም ነው ብሎ ለመታበይ ካልሆነ  በስተቀር ወንድሞቻቸውና እህቶቻቸው እንደተገደሉ እየሰሙ ምን አይነት ትምህርት ነው የሚማሩት? ትምህርት ለመማር በቲንሹ መ… ,Negative
1212716131745740000,ወገን እያያችሁልኝ ለማለት ነው!! እያያችሁልኝ!! :))አመሰግናለሁ!! ,Neutral
1212716146614510000,በፈረንሳይ ከጡረታ ማሻሻያ ጋር ተያይዞ የተቀሰቀሰው የባቡር ሰራተኞች አመፅ 29ኛ ቀኑን አስቆጥሯል፡፡ ,Neutral
1212716417864350000,በአክሱም ከተማ የሚገኙ ጥንታዊ ህንጻዎች ለከፍተኛ ጉዳት እየተዳረጉ ነው ተባለ ,Negative
1212716499619780000,?????? እሱን ነገር እኔ አላውቀውም። ፋሶ ድሬ ላይ ይታወቃል?,Neutral
