tweet_id,tweet,sentiment
1214901337328144385,ከግማሽ ቢሊዮን ብር በላይ የሚገመት ከባዕድ ነገር ጋር እንደተቀላቀለ የሚገመት የቅቤና የማር ምርት ከ72 ተጠርጣሪዎች ጋር መያዙን የኢትዮጵያ የምግብና መድኃኒት ቁጥጥር ባለሥልጣን…,
1216404925283995654,ባለፉት አምስት አመታት አካባቢ የአማራ ክልልን ሙዚየም ያሰራው የባህልና ቱ ቢሮ እስከአሁን ጥሩ ሄዶበታል። ነገር ግን ከእዚህ በኋላ መሬት ሊነካ ግድ ይለዋል።,
1217401091400388608,በህገመንግስቱ ላይ የተቀመጠን  የልዩ ጥቅም ሀሳብ ነው የጅል የምትለው። ከፍተኛ ጉዳት ማድረስ የ…,
1216102287506051074,የአሸባሪውን የኅወኃት ቡድን ለሕግ ማቅረብ አገራዊ ሠላም ለማስፈን ጊዜ ሊሰጠው አይገባም።,
1216066115954249728,የተከበሩ ጠቅላይ ሚንስትር። ዳያስፖራውን ማየት መልካም ነው። ተማሪዎች በሽብርተኞች ታግተው ግን ምነው ዝም አሉሳ?,
1216215057576624129,<<ራእይ ባይኖር ሕዝብ/ሀገር መረን ይሆናል>> (ምሳሌ 29፣18) እንዲል ሕያው መጽሀፍ፣ ህዝብ የሚቀበለው ራእይ ያለው መሪ ሀገር ያድናል! ያለማልም!,
1216701230044663808,ከአፍሪካ 1.2 ቢልዮን ወጣቶች ምኞት እና የአጉርዋ ገልጃጃ ኢኮኖሚ እድገት ያለው ቴንሽን በተቅላልው 30 ሚልዮን ስቋር ኪሎሜተር የሚታይህ ነው።,
1216742472304427008,ይቅርታ ልክ ነህ ትንሽ ነገሩ ለኔም ግር አለኝ አሁንስ,
1216028431751831557,እናት እንጀራ የሚለዉ ቅርቅር፣ ፍቅር መስፈሪያ አገር ግዳን እንዴት ይቅር”   ተብሎ የተዘፈነለት ግዳን ወረዳ ውስጥ የሚገኙ ሁለት የገጠር ትምህርትቤቶች ለመጠገን የጀመርኩት ዘመቻን…,
1215300582010998784,የጠጅሽን ማማር        ብርሌሽ ነገረኝ  ከጠላሽ አልደርስም        ምንም ቢቸግረኝ!  አማረኛ ቀላል ነው ምትሉ  ሰም እና ወርቁ ዱቅ??       እየጠጣች ግን????,
1214977671966470146,ነጭ ጥቁር ብዙ አይረዳም! የIMF Africa የበላይ ኢትዮጵያዊ ነው (ጥቁር አደል)! አሁን በቅርብም 121 äታዋቂ ኢኮኖሚስቶች የካፒታሊዝም ሥርዓት ኪሣ…,
1216689262436982784,ቆይ ከፍተኛ መንገድ የአፍሪካ ሴቶች የሚማርክቻቸው መቼም obviously አፍሪካ በቀል እምነቶች ናቸው ተብሎ ቢባል ፣ እሄን ልትክጂ ነው እንዴ። ደሞስ ምን ያህል ነው ከ…,
1216834238579904513,የውስጤ  ሀሳብ እሷ ታውቃለች!!  የቃላት ማነሱ ችግር የለውም ያለውን ይበቃ ነብር  ኤድቷን በትኖርልን ጥሩ ነበር እንጂ ያሬድዬ??,
1216465558771847168,ለመጥለቅ ያህል ወሳኝ ነገር ያስፈልጋል ይዴይሜ,
1216632802654990336,ትግሉ በተስፋ እና በተስፋ መቁረጥ በመተማመን እና በጥርጣሬ በእውነት እና በሐሰት ፣ በፍርሀትና በፍቅር  በጎሳ እና አንድነት  በጥበብ እና ኢጥበባዊነት  መካከል ነው ተጋድሎው በእያ…,
1216908571671257088,ይህንበእስልምና የቀን አቆጣጠር መሰረት ሀገሪቱ 1 ሺህ 442ኛ ዓመት ላይ ትገኛለች።,
1216883684395098117,የከተማ አስተዳደሩ ሪፖርት ለህዝብ ተወካዮች ምክር ቤት,
1216031537310982146,አልሀምዱሊላህ! 21? 17 አልነበረም እንዴ ግን? በለው የማናቀው ብዙ አለ ማለት ነው። መለቀቃቸው ደግ ነው።,
1216489365481889792,ለስሙ የሀገር አርበኛ ነን ትላላችሁ ግን መለኪያችሁ እንግሊዘኛ ወይ ደምበጫ,
1217354408494878721,የአብይ ተላላኪ መንግስት በአለቆቹ ባፍንጫው ካልተገደደ፣ ምርጫ የማካሄድ ፍላጎት የለውም። ፍትሀዊና አሳታፊ ምርጫ ከተደረገ ወጤቱ ከሁኑ ይታወቃልና።  ግዜ ለመግዛት እንጂ ፣ በዙ አከ…,
1216913315861090304,በዚህ የማስመሰል ዘመን የተቸረን እውነተኛ ዶክተር!!! አበሳጩ ነገር  ዶ/ር ደረጀ በተጣራበት እነ አንተና ዶክተር ሲባሉ,
1216713273720164358,ግራ የገባቸው፣ የተታለሉ፣ ቅልጥ ያሉ ዘረኞችና መሀይሙ ሊመርጣቸው ይችላል ብዬ አስባለው። አ.እ. ልዩ አዋጅ ካልወጣላት እንደ ፩ክልል የ…,
121679249004244992.3 trillion በሶቨርን ፋንድ መልክ የሚቆጣተር ሰው ነው ፔንታጎን እንደ ታማኝ እና ብቃት ያለው መሪ ነው የሚያየው  ጂም ማቲ የበፊቱ የአሜሪካ ጦር ሚኒስተር፣ ከ…,
1215337725546631168,አይ አለመተዋወቅ ???♂️ ከአንድ ታላቅ ሴሌብሪቲ ጋር እንደነበርክ እንኳን አታውቅም,
1215302271942176768,ሺንዞ አቤ በመካከለኛው ምስራቅ ሊያደርጉ ያሰቡት ጉብኝት የመንግስታቸውን ይሁንታ ማግኘት እንዳለበት ተገለጸ,
1216509879453569024,አይዞን ፣ አጥሚት ምናምን ፍቱን መድኃኒት ነው ??,
1216882372790095873,አማራ ተከቧል ያለው አሳምነው ፅጌ ጀግና ብቻ ሳይሆን ነብይም ነበር። ጎበዝ ወገኖቻችን ተከበዋል። ነፍጥ ማንሳት የሁላችንም ግዴታ ነው! ወያኔ በሰሜን አብይ በደቡብ ምስራቅ አማራ ጦርነት መክፈታቸው የማይቀር ይመስላል።,
1216055770841829377,ካቀድነው በላይ ታጋች ያሥፈታን ቢሆንም ከእቅዳችን ጋ ይሠናሠል ዘንድ አንዳንዶቹን መልሠን ለአጋቾቹ ሠጥተናል! ወይዘሮ ንጉሡ ጥላሁን! ••• ! :D :D :D !,
1214930176523395072,በጣም ረጅም ነኝ፣ቀጭን ነኝ፣የደረቴ አጥንት ያምራል፣ቆዳዬ በጣም ንፁህ ነው፣አይኔ በጣም ያምራል፣ስለዚህ 70% ድረስ የዓለምን ፋሽን ኢንዱስትሪ ባንኳኳ ሊያስከፍትልኝ የሚችል ነገር አ…,
1215492149984120832,እውነት ትክክል ነህ የፕሮፌሰርን ፎቶ እንደዚህ አይነት ደደብ ባንዳ እየተጠቀመበት ማየት ያናድዳል። ይሄ ጀዝባ በቶሎ መሞት  የሚገባው ባንዳ ነው!,
1216586549992681472,እስክንድርዬ እስከመጨረሻው ሰዓት ድረስ ከጎንህ ነን እውነት ሁሌም ታሸንፋለች እያንዳንዷን ደቂቃ ማጥፋት የለብንም ምርጫውን በድል እስክናጠናቅቅ ድረስ ✊??✊??…,
1216390910474194944,ነፃ የጋዜጠኞች ማህበር ተመሰረተ የሚባለው በስራው ሲያስመሰክር ነው,
1216106501645000711,ጥሩነህ ሰለሞጣ ዛሬ በአፋር ተጠይቆ አስቂኝ ምላሾች ሰጥቷል!  ሞጣ ላይ የፈጠረው አሳዝኖናል አለና መገለጫ ለምን አልሰጠህም ሲባል እኔ በወቅቱ ወደ ሱዳን ሄጄ ነበር .. ደግሞም…,
1216260637979967493,በፍጹም እውነት አይመስልም,
1216331650101055489,በስልጣን ዘመኑ በሱ እጅ 54 ጀነራሎችን ነው የገደለው:በጦርነት አላልኩም:አገሪቷ እንኳን በጥራት የተማሩ የስራ ልምድ ያላቸው 54 ልታጣ ቀርቶ አንዱንም ማጣት አት…,
1216701201938616321,እንኳን ይሄ ንዝነዛ ይቅርና ማኒፌስቶና የተዋቀረ ፖሊስ የሌለው ፓርቲ መሪዎች የሚያወሩት ዝብርቅና እንኳን ተቀባይነት እያገኘ ነው ??,
1217486493272375296,ያማማቶ በኢትዮጵያ ያለው ሁኔታ ማን መስክርልን ኣለው ኮ/ል ገመቹ ???♂️,
1215986538854699008,ሸረሪት ቅጥዋ ያልሸፈነች ምድር። ሸፈነች ይላል የሃገሬ ሰው፣ ለሃገር ህዝብ ፍቅርና ሰላምን ኣቅቶህ ለውጮችን ሰላማዊ መምሰል ውሸታምና ኣስመሳይ ነህ,
1216390937045323776,Hahahaha የአዲስ አበባ ክለቦች ጥሩ ላይ ነው ያሉት ??,
1215040214772703236,ኢሳቅ ድካሜን ከንቱ ከማድረግ ይልቅ እሲ እቺን አበነብ ሸምድዳት,
1216624838590259201,ወሳኝ ሰው - ነው!,
1216123114045739015,ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨረሻ በቀስታ…,
1216250399058989056,አዲስ አበባ የኔ ነች እያሉ ጽብ መለኮስ ቅም ነገር መሆኑ ነው። ይልቁንስ ልማት ድርጅቶች አቁቁመን አዲስ አበባ ዙሪያ ባሉት ከተሞች ኢንቬስት እናድረግ ቢል ይገባ…,
1216163760441905157,ይሄ ቅዠታም ገና ምን የማይለው አለ ብለህ ነው ። ምረጡኝ ለማለት የሰራው መልካም ነገር ስለሌለ መቼም በኢትዮጵያ ያልተነሳ የለም ዘንድሮ ወደ እኛው ዞሩ ፈያመካ በልልኝ,
1216619309851725824,ከ2015 እና 2030 ማህል የአፍሪካ ከተሞች 565 ሚልዮን ተጨማሪ መኖሪያ ቦታዎች ያስፈልጋታል  ፣ ይህም ፈጣን የሰው ቁጥር ጭመራ እና የከተማ እድገት ልማስተናገድ። እሄም 40 mi…,
1215375064314646529,35 ክፍሎች ያሉትን መንፈሳዊ ብሥለት በሚል ርዕስ በያዕቆብ መልዕክት ላይ ከዚህ ቀደም የሰጠሁትን ትምህርት ዘወትር ሐሙስ አካፍላለሁ።,
1216748842743410693,የኢትዮዽያ ብሔራዊ ምርጫ ቦርድ ለኢዜማ ህጋዊ ዕውቅና መስጠቱን በመቃወም ደብዳቤ አስገባ።,
1214967251197157379,ይሄንን ማስቆም የሚችለው እራሡ አማራ ነዉ ሆ ብሎ ተነስቶ ተባብሮ አንድ ላይ ሆኖ መጀመሪያ ካንሠሩን አዴፓ ማስወገድ ቀ…,
1215038275364233216,እውነተኛ ሥቃይ በቅርቡ ታውቃላችሁ,
1216055888747941889,ከ ትግሬ ነፃ አውጪ ሌላ ባንዳ የለም።,
1217433539819593729,ዛሬ መጥቶ ነገ የሰፈሩ እድር ሊቀመንበር ይሆናል። በድግስ ቦታ አስተናጋጅ፣ለሀይማኖት በዓል አስተባባሪ ይሆናል። ብሔርና ሀይማኖት ሳይለይ ሁሉም ጋር ይገኛል። ሀብት ያፈራል። ወግና ማ…,
1217471061144543242,ጥር 6፣2012  የኢትዮጵያ ብሔራዊ ምርጫ ቦርድ በዛሬው ዕለት ባካሄደው ውይይት ያገኛቸውን ግብዓቶች በማካተት ይፋዊ የምርጫ የጊዜ ሰሌዳውን የሚያሳውቀው ጥር 23፣2012 በርካታ ተሳ…,
1216083523385405440,OFC እያደረገው ያለው ህዝባዊ ውይይት የሚያስደስት ነው ። እዚ ፊንፊኔ ያላቹ ነገ በሚሊንየም አዳራሽ  “Barii Finfinnee” በሚል ርዕስ በተዘጋጀው ህዝባዊ ውይይት ላይ እንገናኝ ።,
1215306832023097345,ምድረ ሽፍታ የእፉኝ ልጆች የጥርስ ወርቅ አልቀራችሁም ስትዘርፍ ስንቱን ኢላማ አርጋችሁ በግፍ ገደላችሁት መንግድ አሰራችሁት አሁን ብድሩን በልጆቻችሁ እያያችሁት ነው እኞ…,
1215902328823451648,ምዕራብ ኦሮሚያ ውስጥ በሚንቀሳቀሱ ሸማቂዎችላይ መንግሥት ዕርምጃ እየወሰደ መሆኑን የኦሮምያ ክልል ብልፅግና ፓርቲ ህዝብ ግንኙነት ኃላፊ አቶ ታዬ ደንደአ ለአሜሪካ…,
1216387079690649603,ስለ ቁሳቁስና ኮተት የምንጨነቀውን ያህል ለትዳር ዝግጁ ስለመሆናቸውና ስለመግባባታቸው ተጋብተው ግራ ስላለመጋባታቸው ብንጨነቅ! ከዛ ዛሬም ወንድ አስተዳዳሪ ሴት ተዳዳሪ smh,
1216598655731470336,ስለ ዘንድሮው የኖቤል የሰላም ሽልማት ልነግራችሁ እችላለሁ፤ ከስምምነት ደረስኩኝ፤ ሃገር አዳንኩኝ፤ እንደሰማሁት የዚያ ሃገር መሪ ሃገሩን በመታደጉ የኖቤል ሽልማት ማግኘቱን ሰማሁ…,
1216046272345518082,የዩክሬን አውሮፕላን በስህተት በሚሳይል መመታቱን ኢራን አመነች። ጉዳዩ የተነገራቸው አያቶላ አሊ ኻሚኒ ከጸጥታ ጥበቃ ባለሥልጣናት ካደረጉት ውይይት በኋላ መረጃው ይፋ እንዲሆን መወሰና…,
1217434301014429697,ጉሙዝ በጎንደር አይኖርም፣የጎንደር ተወላጅ ግን ጉሙዝ አለ። ጋምቤላው በደብረ ብርሃን የለም፣ የደብረ ብርሃኑ ተወላጅ ግን በጋምቤላ ሀብት አፍርቷል። የወለጋ ተወላጅ ደሴ የመሄድ ዕቅድ…,
1216814222853791750,ተማሪዋች በገዛ አገራቸው እየታገቱ ያንተ በየቦታው መምነሽነሽ ጥቅም የለውም:: ሕገ ወጦችን ስርአት መሳይዝ ካልቻላችሁ እልፎች አለን ለህይወታችን ማንሳሳ በውዴታ…,
1215291572125827077,እውነት ነው። በሰማይ የሚታዮ 3ቱ ቀለማት፣ የግዛብሄር ቃልኪዳን .. . ታይዶስ ከመይዶስ ... how am i doing  so far with being ኢትዮጵያዊ ሰው?,
1214914739706507267,እውነታው ፡ ይሄው ፡ ነው ፡ ካለፈው ፡ ጥፋት ፡ ተምሮ ፡ ለስኬትና ፡ ለድል ፡ ማዘጋጃ ፡ ብልህነት ፡ ነው ፡ በሰመ ፡ አንድነት ፡ ብዙ ፡ ተሸውደናል ፡ መሸወድ ፡ ፡ ይብቃን።,
1216624821607587841,አይ ሸገር!  አይ አዱ ገነት ?? በአንድ ከተማ ላይ በታክሲ የ3 ብር መንገድ ልዩነት አንዱ የክርስትና ልጅ አንዱ የእንጀራ ልጅ የሚሆንበት! አንዱ ካዛ ላይ የከፈለበትን የስብሰባ አዳ…,
1215884532479614977,የስልክ ግንኙነቱ ከመቋረጡ በፊት አጋቾቹ ግንዘብ ይፈልጉ እንደሆን ቤተሰቤተሰቦች ቢጠይቁም፣ በአማራ ክልል ዩኒቨርስቲዎች የሚማሩ የኦሮሞ ተማሪዎች ወደ ኦሮሚያ እንዲመለሱ የአጋቾቹ ፍላጎት መሆኑን ከተማሪዎች ሰምተዋል።,
1216229805517164544,የአፍላነት የፍቅር ህይወቴ ከማህሙድ አህመድ ዘፈኖች ጋር በቅርብ የተቆራኘ ነዉ- መሃሙድን ሳስብ  ዛሬም ድረስ ያ ዘፈን ቦታዉና ያቺ ቆንጆ ልጅ…,
1214918112434434049,ጌቶች ፡፡ ደሙን ከበግ ጠቦት ያፅዱ እናትዎን ፣ አባትዎን ፣ አሰቃቂ ሆግ ይረግሙ ፣ ስለ ትል አንጀትዎ እፀልያለሁ ፡፡ እንደ ዝሙት አዳሪዎች እንዲኖሩ በተፈቀደልዎ ጊዜ ብቻ ጥሩ,
1216032963479113728,ተማሪዎች ለምንድነዉ ያልተለቀቁት? የተለቀቁትስ እነማን ናቸዉ? እነማንስ ናቸው ያገቷቸዉ? ለምንድን ነው የታገቱት? በምንስ ስምምነት ነዉ የተለቀቁት? የሚለውን ማወቅ የለብንም?!?!  አ…,
1216054257784410114,የተሰጠው ሃላፊነት እንዲህ አይነት ነገሮችን ተፈፅሞ አይደለም ከመፈፀሙ በፊት አውቆ ማስቆም ይጠበቅበታል! ይህን ካላደረገ እስካሁን ያላግባብ የተከፈለውን ደሞዝ መልሶ ከስራው መነሳት…,
1216362806481686529,የኔ የሩቅ ግምት ደግሞ በመንግስት ጸጥታ መዋቅር ውስጥ የሚገኙ የአብይን መንግስት ጥርጣሬ ውስጥ ለመጣል ሆን ብለው ሊያደርጉት ይችላሉ የሚል ነው።,
1217454434038403072,ከድርጅት ህልውና እና ከግል ጥቅም በላይ በማያስቡ አድርባዮች የተሞላ ፓርቲ መለኮታዊ ሃይል ካልሆነ ለቀጣዩ ምርጫ አማራጭ ሆኖ ለመቅረብ የሚያስችለው የመዋቅርም ሆነ የርዮተ-ዓለም ለው…,
1216609228783144962,መለያችን…  አረንጓዴ ቢጫ ቀይ  መገለጫችን… ፍቅር  ስያሜያችን… ኢትዮጵያዊነት ስማችን… አዲስ አበባ ነው!!! ????❤ ????❤,
1216368766906441729,ቤኪ ምርጥ ልጅ ነው:: ግቢ እያለን የሻማ ምሽት ላይ ሲያቀርባቸው የነበሩ ፅሁፎቹ ባለፈው ካሳተመው የግጥም መድብል ይልቃሉ::,
1216703629899464704,ጫካ ውስጥ ከሰራው ማፕ በፊት There’s no Oromia! አአ የሸዋ ዋና ከተማ ናት! በአአ ዙርያ ኦሮሞዎች ካሉ ወደ ትልቋ አአ ይጠቃለላሉ እንጂ not vice-versa! አአ የአዲሳቤዎ…,
1215280300860805120,በሀዘን ብዛት የአይን ብርሃናቸው ያጡትና ፤ አሁንም ለሀገር ሠላም ዘወትር የሚያነቡት እማሆይ ??,
1215994055588532224,ተማሪዎች ጉዳይ ላይ የጠቅላይ ሚኒስቴሩ ጽሕፈት ቤት ዛሬ አመሻሽ 12 ሰዓት ላይ  ላይ መግለጫ  እንደሚሰጥ የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር ሚንስትር ዲኤታ ሳሙኤል ክፍሌ (ዶ/ር)…,
1216251929166336000,የነገራቶች ክብደት ቢሰማኝም፣ የአማራው ህመም ቢታየኝም ከአንድ ጋዜጠኛ ስድብና ዘለፋ ተቀባይነት የለውም። የዝንጀሮ ያህል የፍትህ ግንዛቤ የሌላቸው ብአዴንና አለቆቹ! – በላይነህ አ…,
1214994091257274368,ብልፅግና ምርጫ ላይ የሚከፍለው ብዙ እዳ አለ:: ይሄ ሁሉ እያለ ግን ሌላ እዳ መጨመር (በታክስ,
1216271392599048192,ጥሩ ስራ አድራሻቸውን ማግኘት ብችል?,
1216367959532285953,መንግስታዊ አጭበርባሪነት እስከመቼ!! በወገኖቻችን ላይ ፖለቲካዊ ጨዋታውን አቁማችሁ በህይወት እንድትመልሱልን እንጠይቃለን!! አቶ ንጉሱ ጥላሁን እንደወትሮው ሁሉ የአማራን ህዝብ እንደ…,
1215375017153892353,አገር ሰው ለትግራይ ያለው ፍቅር ልዩ ነው። እውነት ነው የምላችሁ በየቀኑ የኑሮ የሰላም ቀውስ እየገጠመው እንኳ የትግራይ ህዝብ እሱ ያጣጣመውን ለውጥ ሳያጣጥም ታፍኖ መቅረቱ ነው የሚያንገበግበ…,
1215931757373140992,አሽከር ሰው ሆኖ አያቅም፣ ወይዘሪት ደግሞ ምርጥ አሽከር እና ፈረስ ነች፤,
1216338924173393921,ያሳዝናል በጣም ድል ለዲምክራሲ,
1216592947761672193,ሰይፉ ለአቲስት አብይ ቃለ መጠይቅ አደረገለት ነው የምትሉኝ.... ድንቅ ነው መቸም!,
1216649754563743745,??ኢ/ር ታከለ ኡማ እና ካቢኔያቸው ከሕዝብ ተወካዩች ምክር ቤት አባላት ጋር ተወያዩ  የሕዝብ ተወካዩች ምክርቤትም የከተማ አስተዳደሩ የከተማዋን ነዋሪዎች ሕይወት ለመቀየር እያደረገ ያ…,
1216631641591963648,ብሔራዊ ሎተሪ ለስፖርት አወራራጅ ድርጅቶች ለጊዜው ፍቃድ መስጠት ማቆሙን ገለፀ።,
1217451617622151168,ግፍ እታውሩ ሁሉ እያየ ያለው ጌታን ፍርሃት ይኑራቹ,
1216796733134557185,የእስክንድር ፉከራ አልገባኝም! አአ አንዲት መቀመጫ ምናምን ያለው ገና ወጡ ሳይወጠወጥ ወስከንባው ሮጠ አይነት አልሆነም? ትንሽ ፍሬን ያዝ አርግ በሉት!,
1222919941726318593,እመቤታችን ወላዲተ አምላክ ጥር ሃያ አንድ ቀን በሥጋ ዓረፈች፡፡  “ለዛቲ ብእሲት ሠረቀ ላዕሌሃ ብዕለ ጸጋሁ ለአብ ወአግዓዛ እምእኩይ ውስተ ሰናይ እሞት ውስተ ሕይወት፡፡ጠቢቡ ሰሎሞን ስለ ት…,
1223092972469678080,ማኅሌታይ ያሬድ አንተ ታላቅ ነህ ። ለኢትዮጵያ ሰዎች ምግባቸውን ሰጠሃቸው መዝ. 73/74:14 ያለውን የመጽሐፍ ቃል ፍጻሜ ያሳየኸን አንተ ነህ ። እኛ ሕጹጻን የዘመኔ ሰዎች ግን…,
1222952942539550720,ትንታኔ ያስጠላሃል። ደጋግመው እንደጸሎት የሚደግሙትን አንዱን ቃል መዘህ ምን ማለት ነው ብትላቸው አይመልሱም :-),
1222981416616693765,የጨርቦሌ ህዝብ ነፃ አውጭ ግንባር የሚል ፖለቲካል ፓርቲ ለመመሥረት የሚያስችል ገቢ ማሰባሰቢያ ... ቢሆን ኖሮ ይሄኔ ከጠየከው መጠን ከ6 እጥፍ በላይ ይሰ…,
1220310174990135296,ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨረሻ በቀስታ እና በ…,
1222936334978949121,ኢ/ ኣፍሪቃ ኣትበሉ ኤርትራ የሉም በሆዳሚች ሀገር ብቻ ነው እየታየ ያለው,
1222804563503276032,አንድ ሆነን በመደመር ጥላ ስር ከተሰባሰብን የአገራችን ብልፅግና ቅርብ እና የተሳካ ነው!,
1222896483755687940,ምክር ቤቱ የሶስት ሚኒስትሮችን ሹመት አፀደቀ,
1222961507354497031,ውድ እህታችን ማጌጫዋን ከወገኖቼ አይበልጥም በማለት በሞጣ በአንዲት ጀምበር ለዘመናት ያካበቱት ሀብት ንብረታቸው ዶግአመድ ለሆነባቸው ሙስሊም ወገኖቻችን አበርክታለች??   አላህ በወጣው…,
1222982232761151496,ፈጣሪ ይቅር ይበለኝና ያርቅላቸው ልል አልችልም ምንም እንኳን የዝሆኖች ጥል ለሳሩ የሚተርፍ ቢሆንም። እዛ ደግሞ መፈሳፈስ ድንች የመላጥ ያክል ቀላል ነው ??????,
1223033668739981313,አረ ውሸት በቃን ሌላው ቢቀር እውነት አውሩ,
1222958627994116099,ፓርላማው ህግ ያመርታል! በ11% እያደገ ያለ  የኢትዮጵያ ብቸኛ ሴክተር።,
1222905708703817728,ጥር 21፣2012  በኮሮና ቫይረስ ተጠርጥሮ ለተጨማሪ የላብራቶሪ ምርመራ ወደ ደቡብ አፍሪካ ተልኮ የነበረው የ4 ዜጎች ናሙና ከቫይረሱ ነጻ መሆኑን የጤና ሚኒስቴር ሚንስትር ዲኤታ…,
1222951627939860481,ውይይቱን ለጊዜው አቋርጠው ወደሀገር ቤት ተመልሰው ቢመክሩበት ጥሩ ነው!!! ግብፅ ከሗላ ሆና ተፅእኖ እያደገች ይመስላል !!!,
1222947172569829378,በሞጣ ሀብት ንብረቶቻቸው በአንድ ጀምበር ለወደመባቸው ሙስሊም ወገኖቻችን የLTV ጋዜጠኛዋ ቤተልሄም ታፈሰ የ 1,1
1222896826266705920,ግልፅ እኮ ነው። ሁሉም ነገር በፖለቲካ ካልተመዘነ በስተቀር እነዚህ እረኞች በጣም ያሳዝናሉ፣ ግን አልተጮሄላቸውም።,
1223031038877847552,በISIS የታረዱ ኢትዮጵያውያንና ኤርትራውያን አፅም በሃገር እንዲያርፍ መደረጉ፣ ራሷን የምታከብር እናት ሃገር ኢትዮጵያ ለተሠዉ ልጆቿ  የምታሳየው ከበሬታ ስለሆነ፣ የቀኑ ሥልጣን የገ…,
1222943173309358080,ላመሰግንሽ ዘንድ ምክንያቴ ብዙ ነዉ እመቤቴ ድንግል ማርያም ?? ናዝሬት ማርያም ቤተከርስቲያን ⛪️ ????❤,
1222758472640552960,ጥር 22 ለሞጣ ተጎጂዎች ካሣ የምንሆንበት ቀን ነው!   የኢትዮጵያ እስልምና ጉዳዮች ም/ቤት የሞጣ ሙስሊሞች ከደረሰባቸው አስነዋሪ ጥቃት ማገገም ይችሉ ዘንድ ነገ ጥር 22 ታላቅ የገቢ ማሰባሰቢያ አ…,
1223043662130700288,አተ እኮ 9% ነህ ከኢትዮጵያ ህዝብ እኛ ወጣቶች ግን 90%ነን ያለፈበት የረፈደበት ትውልድ እያነሳህ አትስደበን የኛ ትውል ጊዜ ነዉ ። መግባባት ካቃተህ ያንተ ችግር ነው እጂ የእኛ አይደለም ።,
1222802151824658433,ከሰዓታት በፊት ከሻንግሃይ አዲስ አበባ ስደርስ ቦሌ አየር ማረፊያ ላይ የገጠመኝ screening ቸልተኝነት የተሞላበት ነበር። ዝርዝሩን ባልገልጽም ከፍተኛ ትኩረት ቢሰጠው።,
1222953118108876805,የሲዳማ ቡና ደጋፊዎች ከ 5-0 ድል በኃላ ከተማዋን ሞቅ ደመቅ አድርገዋት ነበር።,
1223080017422438400,ግብፅ ከእስራዔል ጋር በፈረመችው የሰላም ውል ምክንያትና በመካከለኛው ምስራቅ ባላት አቀማመጥ ዋናው የነዳጅ ዘይት መተላለፊያ ካናል ባለቤት…,
1223003647891644418,እንዳልክ ሲሳይ እንግሊዝ ሀገር ይገኛል። የውጭ ሀገር ወዳጆቹን አሰተባብሮ ስለ ታገቱት አማራዎች ድምፁን አሰምቷል።,
1222949714020184064,የዘመናት ልፋታቸው በአንድ ጀምበር ለወደመባቸው የሞጣ ወንድም እህቶቻችን ጨርቆስ የገበያ ማዕከል 197,
1212822378507427840,አባቶችህ አለቀሱ።  የወደፊቱ ትውልዶችዎ ይወገዳሉ።  የራስዎን እና በአካባቢዎ ያሉትን ሰዎች ዝና ያበላሻል ፡፡  እግዚአብሔር በነፍስህ ላይ ይምራ ፡፡,
1222923545396858886,አባባሌ፣ ለዋሺው የየቀኑ ውሸት ከመደጋገሙ ብዛት እንደ እውነት ይቆጥረዋል ለማለት ነው።,
1222655465064001536,ደሃን ሳይበድል ከበቡኝ ብሎ ሰውሳያስገድል ለልዩ ጥቅም ሳያውደለድል ዱላ ሳይጨብጥ መንገድ ሳይዘጋ እልፉን ነፃ አውጪ አእላፉን መንጋ አንቀጠቀጠው እስክንድር ነጋ ✊??,
1222951433844281344,በሞጣ የተፈፀመውን የመስጊድ ማቃጠል አስነዋሪ ድርጊት ጤነኛ የሆነ ሰው ሁሉ አውግዞታል። አሁንም ሕዝባችን የሚችለውን በማድረግ ከሞጣ ሙስሊም ወንድሞቻችን ጎን እንዲቆም ጥሪየን አቀርባለሁ።  አማራ…,
1222908729110040576,ወያኔን የናፈቀ ሁላ ምረጥ እና መንግስት ቀይር ማልቀስ ዋጋ  የለውም,
1223099054655037440,እንደምን አደራችሁ? ቀናችሁን በእውቀት ጀምሩ! በአዲሱ ኪዳን አገልጋይ የህዝብ አለቃ አይደለም እንደ ስሙ አገልጋይ እንጂ!!! ዘወትር ሰኞ ምሽት 11:30 ከሚሰጡ ተከታታይ ትምህርቶች…,
1222898236999921665,ተናግሪያለዉ እኮ:: ወሳኝ ሰዉ ባይጎዳ ይገባ ነበር:: የዛ ቀን ዜናዉን ስፈልግ ሻዬ መቀዝቀዙ ነዉ የሚያናደዉ::??,
1222891907841511425,አብይ ከመምጣቱ በፊት ኢትዮጵያ ሀገር ሳትሆን; ምንም አይነት መንግስታዊ እና Civic Institution ያልነበራት የህወሃት የግል ንብረት ነበረች! ታዲያ 1ኛ)…,
