tweet_id,sentiment
1214142568507813890,Positive
1212457769862934532,Mixed
1212883836201250817,Negative
1214180006701813761,Neutral
1213310268152983554,Negative
1212277056886755334,Neutral
1212980145675476993,Positive
1212458876605521920,Neutral
1201247713742008320,Negative
1201111041486315521,Neutral
1201089523473616896,Positive
1212501860831170563,Neutral
1212978982737633280,Neutral
1212168198033985536,Positive
1201360490791886848,Mixed
1212755418612731904,Neutral
1200955987978530817,Negative
1213840593186672640,Negative
1212778099202502657,Neutral
1212811098665213956,Neutral
1201370138223792128,Positive
1212177136053673984,Neutral
1212171897774977024,Negative
1214220162993401856,Neutral
1201346613115080704,Negative
1210261757010169857,Negative
1213103167744937984,Positive
1213906147004030976,Positive
1212331675071471618,Neutral
1212317328064557056,Neutral
1214120485161754625,Negative
1212292016354320384,Positive
1213146690322096128,Neutral
1212460253976989697,Mixed
1214111013672554498,Positive
1213842503641772032,Neutral
1213937269318574080,Neutral
1214113488991346688,Negative
1212840348478836736,Negative
1213856233372954626,Neutral
1213297830862807041,Neutral
1212504629705150464,Neutral
1212306099761750016,Negative
1201201544324157441,Mixed
1212376358455672832,Negative
1212707919940194304,Negative
1201166974132391938,Negative
1212580107346423808,Negative
1212999662329901058,Negative
1207933404957814785,Neutral
1201502056844013568,Mixed
1212280385951809536,Neutral
1214101781703282691,Positive
1212269003466518528,Neutral
1213006304219926528,Positive
1212745012947177473,Neutral
1213736119646511104,Negative
1201092530575728642,Negative
1212468874194620418,Positive
1212214079546249216,Neutral
1215963489442902016,Mixed
1201018096401686530,Negative
1212754060299907078,Mixed
1213759418065735680,Neutral
1212400050514599936,Positive
1213728294471917569,Neutral
1213069563908120577,Positive
1201305668436844546,Neutral
1215374915198693377,Mixed
1213893334911135746,Negative
1212383953606320128,Neutral
1214095587370557440,Negative
1213314182159814656,Negative
1212277702578716672,Negative
1213256989901557761,Positive
1201215484030529537,Neutral
1214137142064156672,Neutral
1201317788457095168,Negative
1212173499403558913,Mixed
1214082863806570498,Neutral
1212465677988253697,Neutral
1201510486644277248,Neutral
1201013867897401344,Mixed
1213023812431822848,Negative
1201523373911814144,Mixed
1214195051678617600,Neutral
1214942284808179712,Positive
1214837773242425344,Mixed
1212803328377315334,Positive
1201162046626246656,Negative
1212458232712744960,Neutral
1213988700104937472,Neutral
1212474531568345091,Neutral
1212325219051823104,Neutral
1212918916013408258,Neutral
1214072672071618561,Neutral
1200980629162266630,Mixed
1213136619068383232,Positive
1212979129714388992,Neutral
1214168477289852931,Positive
1214109816878194689,Positive
1213291105149689856,Neutral
1213944662865666048,Neutral
1213998619541434368,Neutral
1213826604469833729,Neutral
1214248393427619841,Mixed
1212792315229691904,Neutral
1212451937762922498,Neutral
1213111548979400705,Neutral
1214022184961794049,Neutral
1201239159920353280,Negative
1214077271356502016,Mixed
1213090583088160768,Negative
1204995683301724161,Negative
1212548179314515970,Negative
1213226214078472192,Neutral
1201148677617831938,Positive
1214110197129633793,Neutral
1212751736827514880,Negative
1212389892015230976,Negative
1213889003918962688,Positive
1213275168438706176,Negative
1213785329016197120,Positive
1212840059206021120,Neutral
1214154859739570176,Neutral
1212430348602281986,Neutral
1213839339299516416,Positive
1200970284376842243,Neutral
1213738083574788096,Negative
1214082005677330432,Negative
1212827269695246336,Neutral
1213302215881961473,Mixed
1214015668879810562,Neutral
1201508455988834304,Negative
1212955130938773504,Negative
1213160505029869569,Positive
1214222973613117440,Negative
1212433060752478209,Neutral
1212708885485772800,Neutral
1213144249841045506,Negative
1212275637077102593,Mixed
1201446758473187329,Negative
1212983117998370817,Positive
1201818738657517570,Negative
1213114074499813376,Positive
1201107200896307200,Positive
1212751139466289152,Negative
1212833030919864320,Neutral
1212501816988110860,Neutral
1213316394328248320,Neutral
1201114516442042373,Neutral
1213887177077280771,Mixed
1214085383983685633,Neutral
1212990497352044544,Neutral
1213057772687953920,Negative
1213934321750425600,Neutral
1212272662887772160,Neutral
1200923729813004288,Neutral
1201110769015906304,Positive
1213127704431779840,Negative
1212808729273552896,Neutral
1212512614363860994,Neutral
1212354737514958848,Positive
1214716622918713344,Positive
1212758093425197062,Neutral
1213233364506959877,Neutral
1213915863969083392,Mixed
1214073124314079232,Positive
1212386631463981056,Neutral
1201004640764092421,Neutral
1212530050517614594,Neutral
1203718028988338176,Negative
1213213677895241728,Neutral
1213041799763243009,Neutral
1214199920808337415,Positive
1213850333723660288,Negative
1207205263184465921,Negative
1213217694343974912,Neutral
1212301364128292865,Neutral
1212960909125201923,Negative
1213770798185533441,Neutral
1213227686639726592,Neutral
1210618398956228608,Negative
1213928358175813634,Positive
1213232497011646464,Neutral
1213246145805377538,Neutral
1213963058449649664,Neutral
1213887377858392064,Neutral
1214199447950901248,Neutral
1213062025875574784,Negative
1212217277493469186,Neutral
1213177775173058562,Neutral
1213115473245753344,Neutral
1212146784870514688,Mixed
1213953040262291456,Neutral
1201411445038178316,Positive
1212972661166477312,Neutral
1212731744287383556,Positive
1213739395465072640,Neutral
1213192747756199947,Neutral
1201376379662716930,Neutral
1212503472286969858,Neutral
1201238305788039172,Negative
1215035875383492609,Positive
1213307338108653568,Neutral
1212416047674011649,Negative
1212714776998170629,Neutral
1213106523993518080,Neutral
1213050213314813953,Neutral
1214189951002324992,Positive
1213197698758656000,Mixed
1212167409693601792,Neutral
1212200662924173312,Neutral
1213243156696834050,Mixed
1212505244334219264,Neutral
1201076233234194432,Positive
1201237002118668288,Positive
1214208199433297920,Positive
1212243887718223872,Positive
1214195361096581120,Positive
1204130344158597122,Negative
1212576893020639234,Positive
1212237127657889793,Positive
1210238984431063043,Negative
1201424046497390592,Neutral
1213877378952417282,Neutral
1213227466229239808,Neutral
1201184957088944128,Negative
1214896271699402752,Positive
1213748461830582272,Negative
1212351238932779010,Neutral
1201004933606232064,Negative
1213872319074119680,Neutral
1213827915533750275,Neutral
1201501116472741890,Negative
1203762904270589953,Negative
1212844143690563584,Neutral
1201479105000198145,Positive
1214006283034091521,Positive
1213106051853279233,Neutral
1214112341765300225,Neutral
1201222309790572546,Positive
1212749212489699329,Neutral
1213782870348771328,Neutral
1212560285510381568,Neutral
1213913045577224196,Negative
1213098195632500737,Neutral
1213296295777067008,Positive
1201446864941240322,Neutral
1214142382087819269,Neutral
1212711658050768898,Neutral
1212775757136588800,Neutral
1214763337470361600,Positive
1212478001230876678,Neutral
1212193574726623232,Positive
1205058256575447040,Negative
1201087546006089728,Positive
1214180991163609088,Neutral
1212924758288764929,Mixed
1214202573122654208,Neutral
1213003026052657152,Neutral
1213138750697541632,Neutral
1214209084561526784,Neutral
1214178534303899651,Negative
1214136517557411840,Neutral
1214096891643863040,Positive
1213763702715043840,Neutral
1213966050829709312,Negative
1212564749982060544,Neutral
1214131410245734401,Mixed
1212473286019420161,Neutral
1212432875842351104,Neutral
1212713788182536192,Neutral
1201160125546934274,Neutral
1213108791442628612,Positive
1213163060854059008,Neutral
1214218155498729476,Neutral
1213682423281651712,Positive
1201248964869267456,Negative
1212831330519535616,Negative
1213767037232861184,Negative
1212280005591552000,Neutral
1213037289036812291,Negative
1214228933291495424,Negative
1213128032879202305,Neutral
1213796319925620736,Neutral
1201452488362250240,Neutral
1213051979213225984,Neutral
1213862872687742976,Neutral
1212947663303385088,Neutral
1201243743636066319,Mixed
1201466859998060545,Neutral
1214802507622473729,Mixed
1212199968989163520,Neutral
1212844223713742848,Mixed
1214006324519985152,Positive
1212496749778092043,Neutral
1212287456873263104,Neutral
1201019936807755777,Neutral
1213184280106536967,Neutral
1204826985639403522,Negative
1212782192579039233,Neutral
1201430075830345728,Positive
1212194066861047814,Negative
1214125661998194688,Neutral
1212796303052333057,Neutral
1212258334667157506,Positive
1214023094505033730,Neutral
1213028095885635584,Neutral
1214836523323006976,Positive
1213859896304771073,Positive
1212244722535862272,Negative
1212203726754201600,Neutral
1213759722228195328,Neutral
1213118980765999111,Neutral
1201503941948784640,Negative
1201018481417711622,Neutral
1213180571221995521,Neutral
1213818333868498944,Positive
1201425331556700161,Positive
1213156296188407814,Neutral
1213882287596752896,Neutral
1201486785240584192,Neutral
1212380165998858240,Neutral
1212876893705256960,Negative
1212290115403427840,Neutral
1208646858836307973,Negative
1212769341541928960,Negative
1212358847630921728,Neutral
1214086964711964675,Negative
1212450781070340096,Neutral
1212169468190703616,Neutral
1212594017709494272,Negative
1203658029511708672,Negative
1205971765622644737,Positive
1201165333131911168,Negative
1213991158113865728,Neutral
1212224056688136194,Neutral
1212571734299287553,Neutral
1212383464483434496,Neutral
1201208582420742148,Positive
1212972346656673792,Positive
1215333635555053568,Mixed
1212779578797809664,Neutral
1212479610203574282,Neutral
1201383849202204672,Neutral
1214767289922392064,Positive
1212223013510418432,Negative
1213209261557387264,Mixed
1212975554573557761,Mixed
1214004556423548929,Neutral
1213184267456536576,Positive
1214053901164371973,Neutral
1201124805552082944,Positive
1212409324414361600,Positive
1203638610056093697,Negative
1213868694272696327,Neutral
1212762143394848768,Neutral
1213204060674899990,Positive
1201429549638193152,Positive
1213012212756946949,Positive
1212925000610721792,Neutral
1212318175603445760,Neutral
1214080958477033474,Negative
1213004545682542593,Neutral
1212418838706434048,Negative
1201483165707251712,Negative
1213015791190364162,Mixed
1201578533530804225,Positive
1212374701051404289,Neutral
1214124069160964097,Positive
1200931821111910400,Neutral
1214101084370849792,Mixed
1214930176523395072,Positive
1201066624343826432,Mixed
1201214671086379009,Negative
1212782220164943873,Neutral
1214751626638036992,Positive
1213035950865039360,Neutral
1212853331170922496,Neutral
1213895227557191680,Neutral
1214169603468877824,Neutral
1201520220021624833,Negative
1201196573230632960,Neutral
1212792843946909696,Neutral
1212472835861549057,Neutral
1212400846874521605,Neutral
1212266346509156352,Positive
1214832151801344000,Positive
1212705395267031041,Neutral
1213038645197721601,Neutral
1213252964762042368,Neutral
1212462917456662528,Negative
1214222501628252161,Negative
1212844750019203072,Neutral
1212739628756799488,Negative
1212984460267937792,Neutral
1212474587943985153,Neutral
1214059647453351936,Positive
1212586195651354624,Positive
1201203533019828225,Negative
1212980180039417856,Neutral
1214058567558406145,Mixed
1201161274635280384,Neutral
1213111103540154368,Neutral
1212789288888393730,Positive
1201505294427283456,Negative
1201243167112253441,Neutral
1214108731027402753,Neutral
1212192524409819136,Neutral
1213676951191326720,Positive
1212726376329105410,Negative
1201048793128550400,Neutral
1214209291101646853,Negative
1213886624045637635,Negative
1214247192195674118,Mixed
1213070749046648832,Neutral
1214066211761332224,Positive
1213079444073730048,Positive
1212296382423404544,Negative
1214034223453093888,Neutral
1213184788154085377,Neutral
1212363349171806208,Negative
1214136482350477312,Positive
1213190947938414592,Neutral
1216246892637671424,Mixed
1212461336896188418,Neutral
1212277031674642438,Neutral
1214061979603783681,Mixed
1213074316457336834,Neutral
1212476528627507200,Neutral
1212822378507427840,Negative
1212500037583986689,Neutral
1212918277631963136,Positive
1212730942101569538,Negative
1214055757014065152,Neutral
1212967722453217285,Negative
1212454938388967424,Mixed
1212498575848030214,Neutral
1213190134742446080,Negative
1214094269029507073,Negative
1213752024090722304,Neutral
1212166621919404032,Neutral
1214169956495040517,Positive
1212313203373412353,Neutral
1213791398543155205,Neutral
1213312235650637829,Positive
1213685783569293312,Neutral
1201506320656011265,Neutral
1204826844245188608,Positive
1212375427400044544,Neutral
1201430723250524161,Neutral
1213111228345794560,Neutral
1212503004278120449,Positive
1205160526688538631,Positive
1213903821514121216,Negative
1213944205673779200,Negative
1213898917236150272,Neutral
1201521913308360704,Negative
1212709622789935104,Positive
1200982794224181248,Positive
1213289648254017536,Neutral
1201081215761158144,Positive
1212183236706799616,Neutral
1213113400278032384,Negative
1213751512041742336,Neutral
1212755582991646720,Negative
1212758865210740738,Mixed
1212250770793480193,Neutral
1201042910331969536,Negative
1213840470842970113,Neutral
1213798059513122816,Neutral
1213091672659300352,Positive
1214119606144708610,Negative
1213895677702369280,Negative
1214072904700354561,Neutral
1213089885336326144,Negative
1201248836758515712,Negative
1213860881370619904,Neutral
1212502213727272961,Neutral
1212458476355686400,Neutral
1214179880537133056,Neutral
1213722126064193538,Positive
1204148699309498370,Negative
1212972861884899329,Positive
1213136779794104320,Negative
1201122354702753792,Neutral
1213856067576315909,Positive
1212994364177289217,Neutral
1201341381362384896,Positive
1212718983536947201,Neutral
1214130334826205184,Neutral
1201142887251152896,Mixed
1212212665688440834,Negative
1213103513917636612,Negative
1212732909976727553,Positive
1200985816295714818,Neutral
1213844665486761990,Negative
1212476316508917760,Neutral
1213874474858287104,Negative
1212331315024089088,Neutral
1214116663467139072,Neutral
1212887666246721536,Negative
1213931980863213570,Negative
1212426336834338817,Neutral
1201470132175953920,Neutral
1212373400095735808,Neutral
1213251390673317890,Negative
1212152552990674944,Positive
1201206285724725249,Neutral
1212595902562623489,Neutral
1214189651717693443,Neutral
1201509513158893569,Mixed
1200980659407392768,Neutral
1201418677888978944,Positive
1213304924144095233,Negative
1214189045384957952,Negative
1213914668235919362,Negative
1213821377838567424,Negative
1201504896354271232,Positive
1213148366235930626,Neutral
1212460030257176576,Neutral
1201252750148849664,Neutral
1213754818109546498,Negative
1201475433780219904,Negative
1212421022974128128,Neutral
1213165574177656837,Positive
1212203103774289926,Positive
1201465609189498881,Neutral
1212209140426321921,Mixed
1212389355509211137,Negative
1212854984871731201,Positive
1213909047042355200,Neutral
1201006224470347778,Negative
1212927666879434754,Negative
1213207714643501057,Positive
1213071413596299265,Negative
1214882669340835842,Mixed
1213892648995561472,Neutral
1212239261510098944,Neutral
1213757372386205698,Mixed
1201444024005152769,Positive
1213746229852737537,Neutral
1213107032577970177,Neutral
1201438012028133376,Positive
1201092474212630528,Negative
1201189643288317953,Positive
1213090884704710658,Neutral
1212782231212756994,Positive
1213988605015863296,Neutral
1211154781676429317,Negative
1213120677743599618,Positive
1208973040547192832,Mixed
1213247646241943552,Positive
1213818070910681091,Neutral
1212175147186167808,Negative
1212735910552449026,Neutral
1214053300716363781,Positive
1212382960508375041,Neutral
1212733002821832709,Neutral
1213194159659585536,Neutral
1213286783535976448,Neutral
1201083879781744646,Mixed
1214054160930349057,Negative
1214121601320529920,Neutral
1204575953822728193,Negative
1213753584183074816,Negative
1201498314107215872,Neutral
1212482301348794369,Positive
1213252046171848709,Mixed
1213088152757424128,Neutral
1214113768256479232,Positive
1212708205207400454,Neutral
1201002756867284993,Neutral
1212593067930329089,Positive
1201053071494672384,Neutral
1212987510206484480,Neutral
1212707881310662658,Negative
1201179216798199808,Neutral
1213132767183220737,Neutral
1212804251786842112,Negative
1213143321054515203,Neutral
1213787762362478593,Neutral
1212484103196598272,Neutral
1213805769763835904,Negative
1212461248803201026,Neutral
1201368789604024320,Neutral
1214226661153157120,Positive
1212258934423269381,Mixed
1213882132608757766,Neutral
1212422274852282374,Positive
1214002637730914304,Neutral
1212287467891523586,Neutral
1212378189680562176,Negative
1213865925054750720,Positive
1208369919592747008,Neutral
1213118881000083456,Negative
1212752479768723457,Neutral
1201170663714775042,Positive
1201350852495265792,Neutral
1212754209847808000,Neutral
1201260110397497344,Negative
1212956105699135489,Negative
1212228124227727360,Neutral
1212146911437885441,Positive
1201349178728812545,Neutral
1201110014422867968,Negative
1201457585397882880,Neutral
1201213158871969792,Neutral
1212504488390643712,Negative
1201350436172836866,Negative
1213829613228580864,Negative
1216048997149937664,Mixed
1213000666102292480,Neutral
1201295484251340800,Mixed
1214141643537952769,Positive
1212427616193589249,Negative
1214109086062698496,Positive
1201037112008687616,Neutral
1212704827119165440,Neutral
1212528940838834177,Negative
1214195653280178176,Positive
1213894543759814656,Neutral
1212402798081593344,Neutral
1201146951900659712,Negative
1201169190339710976,Negative
1201355873261539328,Positive
1212856435119468545,Neutral
1212279673247457282,Neutral
1214166042815221760,Neutral
1212822559563100161,Neutral
1213904618738065410,Neutral
1215889654706245632,Positive
1212768004989181953,Mixed
1212717224907169792,Positive
1213109602201559040,Positive
1215987772109946881,Mixed
1201166273180323846,Positive
1214213775655604224,Neutral
1212326815513100288,Negative
1214229913001234433,Negative
1201173807597309952,Positive
1213263605459640320,Neutral
1213958232374468615,Positive
1212420807537938432,Negative
1213217296564576257,Neutral
1212320973707468800,Neutral
1212590843728683008,Neutral
1212991337307549696,Negative
1212502423081758720,Neutral
1213857714188750848,Neutral
1212954089799110656,Negative
1201212279221567488,Positive
1213066827045191680,Neutral
1213853878162055168,Negative
1212868304404135936,Neutral
1213265228932304897,Mixed
1212711510784520192,Neutral
1201386608504852481,Positive
1212708308236275712,Neutral
1212292482337329153,Mixed
1215848917021216769,Mixed
1201167668788781057,Neutral
1211317270535913472,Negative
1200982396579012608,Negative
1212532877096865792,Mixed
1213176177931669505,Neutral
1212412992807211009,Neutral
1213019421847015424,Positive
1211428179660935169,Neutral
1212405997173714945,Neutral
1201049341416411136,Negative
1201500682806796289,Neutral
1214132688682131456,Neutral
1213019754241384454,Neutral
1212463097618862080,Neutral
1212375890396626944,Neutral
1214241412679700480,Positive
1213071390523322368,Negative
1212491617275387905,Neutral
1212760719021813760,Mixed
1213982200250740736,Positive
1201478665240031232,Neutral
1210840915134361600,Neutral
1214147404074762240,Negative
1212194035135324161,Negative
1212464497828466694,Positive
1213072867866349568,Neutral
1213741909988052992,Mixed
1213121396299255809,Negative
1201485594163105792,Negative
1214162889315147779,Neutral
1201250172077895680,Positive
1206449083617075200,Positive
1213138311117713409,Neutral
1207050746107174912,Neutral
1201521204890406914,Neutral
1214179700232380426,Neutral
1212774338367295488,Positive
1214155505238728704,Neutral
1212793643372818432,Negative
1213011340199153664,Neutral
1212291714708385793,Neutral
1214193087389609984,Neutral
1212713833204244481,Neutral
1213680845086765056,Negative
1207398417837821956,Negative
1212739803827052544,Neutral
1212504199260508160,Neutral
1212478007920730113,Neutral
1212437201113538562,Neutral
1212716499619786752,Neutral
1215287502891814912,Positive
1201501045316300802,Neutral
1201138650882433024,Negative
1213092410286333952,Positive
1201509413892308998,Negative
1213072970584854528,Neutral
1212719179914235904,Positive
1213947670815035394,Negative
1212975720751874053,Neutral
1201246993819095040,Mixed
1201159963760087040,Positive
1213056290940960769,Neutral
1214236293468692480,Negative
1213279189241147393,Negative
1212402674944970753,Neutral
1212385954868142080,Neutral
1213734478230773761,Neutral
1212248960766808064,Neutral
1212709812158550016,Neutral
1215007876558794754,Mixed
1213124724198428675,Positive
1201495145805500416,Mixed
1201276665457983489,Neutral
1213884154703687683,Negative
1201029986624376832,Positive
1213136728204165120,Negative
1212708062840205312,Neutral
1213915487832289282,Neutral
1214070319239122949,Neutral
1201087965784526848,Positive
1213927861855408129,Neutral
1212493349501964292,Negative
1212444716744298496,Neutral
1212736412593713153,Negative
1213196520989904908,Neutral
1214170386453204994,Negative
1215287308456427520,Mixed
1213934057219862529,Positive
1213126213306327049,Neutral
1201201048922316800,Mixed
1214142686959149056,Positive
1212255268442120193,Negative
1212263520416305152,Neutral
1212828671226068997,Neutral
1212789147049615360,Neutral
1212436263455903744,Neutral
1213757653261979648,Neutral
1212549288011685889,Neutral
1212752301351428097,Mixed
1213770116044857344,Negative
1212573095241883654,Neutral
1212829971166760961,Positive
1214084862002503680,Neutral
1201495052964573184,Negative
1212919794510565377,Negative
1212250766829899776,Negative
1213039263790616577,Neutral
1212486436966031360,Neutral
1213845983760732160,Neutral
1213138901277323264,Mixed
1214173147752255488,Neutral
1213908279476334593,Positive
1212775422284455938,Mixed
1201459215220523009,Positive
1201175554814291969,Neutral
1213153805484937216,Positive
1212379604771586048,Neutral
1201422415718494209,Negative
1200963432343670784,Positive
1201514034799038464,Positive
1201295585548079104,Positive
1214000016320344065,Negative
1212824064328454145,Negative
1214101088116367360,Negative
1212818828855566338,Neutral
1212449361013202944,Neutral
1215885596394184706,Positive
1201123658862907392,Positive
1202861992224186368,Negative
1214044213547032576,Neutral
1213746182712942592,Positive
1212291717933744128,Neutral
1213722874290130944,Neutral
1213936607725838336,Neutral
1213000754090446848,Positive
1215876238729977857,Positive
1213245365811585024,Neutral
1212734387298562054,Negative
1205288688080412672,Negative
1201471092558323717,Negative
1212296802013192193,Neutral
1214061595812335617,Negative
1213862603442860032,Neutral
1213827683940995072,Negative
1212575934412251136,Negative
1201146156220203009,Neutral
1212522760116883456,Neutral
1213160194995367938,Positive
1214172025964650496,Neutral
1201354241660669952,Positive
1212490318370746368,Neutral
1214115140821540865,Neutral
1212402107208359936,Negative
1212721907256180736,Neutral
1213215738791636998,Negative
1201377401395187713,Neutral
1213030915028463616,Neutral
1213915863725871110,Neutral
1201112383877500928,Negative
1212245506350555137,Negative
1213285626788880384,Neutral
1214108930189582336,Neutral
1213849896912113665,Negative
1212216878308954113,Negative
1212922574994313216,Positive
1212384275926048770,Neutral
1212843746783612935,Positive
1212504987840000001,Neutral
1214225245818613760,Negative
1212404246974488577,Neutral
1213160219292917761,Neutral
1212708445100613632,Neutral
1211659430867148800,Negative
1212401419136974848,Neutral
1201048108349755392,Negative
1212402763944091649,Positive
1214207749011263490,Neutral
1214099086854492163,Neutral
1213079233079193601,Neutral
1213280552041811969,Neutral
1213735599926120448,Positive
1201218825611558913,Positive
1214025743732224000,Negative
1201067850691203072,Neutral
1212438947714019328,Mixed
1212188330684796928,Negative
1212217764175384576,Positive
1212747349879078916,Negative
1212914983404589056,Negative
1212955041990090753,Neutral
1213108105132687361,Positive
1201207667248771072,Positive
1213832956005011458,Negative
1212817337705025537,Negative
1212150692720398338,Neutral
1213020147130290183,Positive
1215004294849716224,Mixed
1212397463971270657,Mixed
1213805763925282818,Neutral
1212776202185977856,Neutral
1214883282455801858,Mixed
1212239545296658432,Negative
1214768971800559616,Positive
1213234381768265728,Neutral
1213889211939610625,Neutral
1214193055252860928,Neutral
1214953152035901440,Positive
1212877526206418950,Neutral
1212805865788436480,Positive
1201115561138282496,Positive
1213915898249007104,Positive
1212405749206388736,Negative
1201111189725622273,Neutral
1212183489065435137,Neutral
1212434037622607872,Neutral
1213873103673200652,Neutral
1201139242635874304,Negative
1212460536140578816,Neutral
1214217292856397824,Neutral
1213246128059113472,Positive
1214221810482532353,Neutral
1201495358137937930,Mixed
1212504414889619456,Positive
1200980774276804608,Negative
1212801434351222785,Neutral
1200926415027232768,Mixed
1201140301630492673,Neutral
1201366076531060736,Negative
1212433254055325696,Neutral
1213970253740417029,Neutral
1201131805346275333,Negative
1214036476029222913,Positive
1212776372046893056,Neutral
1213249679640715265,Mixed
1213068372549808128,Neutral
1214082383508656130,Neutral
1212728224087781377,Neutral
1212449766984081408,Neutral
1213091540651970562,Negative
1213957386253295616,Negative
1213012901268742144,Negative
1201243140038025216,Neutral
1212201514871218177,Neutral
1214068646500286469,Neutral
1208280458468814854,Negative
1212716131745746945,Neutral
1213313202836123654,Neutral
1209396115013025792,Neutral
1212950976707080194,Mixed
1214908833610522626,Mixed
1212586444985905152,Mixed
1212841658448044033,Neutral
1201501540252626946,Negative
1201169090968203264,Negative
1212457243129630720,Neutral
1214841409255198720,Mixed
1201486864118681600,Neutral
1215050955651239936,Positive
1213863586554138624,Positive
1212468923817496577,Neutral
1201432343476490241,Neutral
1214107949418856450,Neutral
1212743913867554817,Negative
1211950201415634946,Negative
1201152696427991040,Negative
1200974381666750469,Neutral
1212159646741520385,Neutral
1212511853802381312,Positive
1213296761042636800,Neutral
1214218044337049601,Neutral
1213042583343120385,Negative
1212955212710862848,Negative
1213005867316137984,Neutral
1214235996889501696,Negative
1213303075756290049,Negative
1212495117707350017,Neutral
1201096071159529474,Negative
1213823255770996737,Neutral
1212585198602334208,Positive
1213215314244186113,Positive
1213843087014973440,Positive
1212561171959754752,Neutral
1213077851509022720,Neutral
1212828758043967488,Negative
1213138862396071938,Neutral
1214043563417374720,Neutral
1212504601146077184,Neutral
1214101527952056320,Neutral
1213212164703576064,Neutral
1201081221008236544,Neutral
1212762324299329540,Neutral
1213787490861166594,Positive
1201243874208841728,Negative
1212262602627305475,Negative
1214037523640541184,Neutral
1213291550819700736,Mixed
1213054502561046528,Neutral
1201111293631053826,Positive
1213030863983796224,Neutral
1214867800981942273,Positive
1212716986498789378,Negative
1212421612198354944,Positive
1213073526485389318,Negative
1213061965117038592,Neutral
1201140868712939525,Neutral
1212812609138962434,Mixed
1213906805065162761,Positive
1213321313395388416,Neutral
1213091472989466630,Negative
1214189024212070400,Neutral
1213838622916526080,Neutral
1212455741770158081,Neutral
1213917457171255296,Negative
1212590806470713345,Neutral
1213091002321440769,Neutral
1213005560142090242,Negative
1213919628113711109,Neutral
1213163427499257862,Positive
1212367481664393216,Neutral
1212406331799457795,Mixed
1214213311270703104,Negative
1201396266476941312,Neutral
1210152409487552512,Neutral
1214112155596918786,Negative
1213234493563256832,Positive
1212790152797528065,Neutral
1213953791537668103,Neutral
1201201809332801536,Neutral
1213976371577458689,Neutral
1213087079774769152,Neutral
1213088983376433152,Neutral
1212413537219420160,Negative
1212161745772523521,Positive
1207341905446617088,Neutral
1213254313344036864,Neutral
1213006258497871872,Mixed
1214016261144731648,Neutral
1213139999132127235,Negative
1213907792806985728,Positive
1213046083590479872,Negative
1213672208909918208,Neutral
1212537141986758656,Positive
1215843499943387136,Mixed
1213686255931854848,Neutral
1212727564294217728,Neutral
1212454599463976961,Negative
1212462601986334720,Neutral
1204070812392792064,Negative
1213140254888099842,Positive
1212800410467086336,Neutral
1214193650579705858,Neutral
1213274328998875136,Negative
1201411110806659072,Positive
1201441286630334467,Neutral
1212720947658153984,Mixed
1207196740115468288,Positive
1213808017029967873,Positive
1212201243214536704,Positive
1201509832836157441,Neutral
1213112716174462976,Positive
1213050080439263233,Neutral
1212795125841190913,Negative
1213974864949846017,Positive
1213811514563551232,Positive
1201207016590495744,Positive
1212316871556513792,Neutral
1213285629305462786,Negative
1201516431457673216,Negative
1201180634963689472,Positive
1213779964807598081,Neutral
1212387808679223296,Neutral
1213138463530373126,Neutral
1201174910393077760,Positive
1213010886627135493,Neutral
1213908150367260673,Negative
1213168660203941890,Neutral
1213269937135013889,Negative
1201213464636805121,Positive
1213850160675065856,Negative
1212297886513405952,Negative
1201096455211114497,Neutral
1214000971518533639,Neutral
1213832113616773121,Neutral
1201134727773773824,Negative
1216228749471092736,Mixed
1212745702100656129,Neutral
1201254363462873090,Negative
1212582264653123585,Positive
1212958322124562433,Negative
1214715831126413312,Positive
1214174250636128256,Negative
1213206659218182144,Neutral
1200980691149893632,Neutral
1212527913704316928,Negative
1212798261523861505,Negative
1212463492034379782,Positive
1201227559754780672,Neutral
1212510192929267713,Positive
1213683056130895872,Neutral
1213880425879425024,Neutral
1213305758621659137,Neutral
1213050817990803461,Mixed
1214857774934511616,Positive
1200981559152644096,Neutral
1213031049183342597,Neutral
1212775573912580098,Negative
1212300670629531648,Neutral
1201510482785513472,Neutral
1214103744423583744,Positive
1206917565097938948,Positive
1213032871184797696,Negative
1213136397370101761,Neutral
1213744035917107200,Mixed
1212283980080398337,Negative
1213181797065998338,Neutral
1212183383352184832,Neutral
1214211410147844097,Neutral
1212712937632063488,Negative
1201217047532838912,Negative
1200975474530422786,Positive
1213855881105948672,Negative
1212466530509709312,Neutral
1213051115190849536,Neutral
1201217909877563393,Neutral
1201108755041148930,Negative
1214173641673445377,Neutral
1216031537310982146,Mixed
1213184652485308418,Positive
1213108716859465729,Negative
1213826015585349634,Positive
1213125093137756160,Neutral
1201491645688164353,Neutral
1214230557426671622,Positive
1211307025780674567,Negative
1212978881457774594,Negative
1213781254329516032,Neutral
1213730718750298113,Positive
1212209626751614976,Mixed
1213800872200884224,Negative
1201193348024934401,Negative
1212876907521466368,Positive
1201002394126929921,Neutral
1212816412470890499,Negative
1201503517669830656,Positive
1201170146720657414,Neutral
1202247226246008833,Negative
1213015166775742464,Negative
1201206755574734848,Negative
1201209428642541569,Negative
1212260865023643648,Neutral
1212743348890537984,Positive
1215337224784531456,Positive
